"name","phone","website","address","rating","reviews","query","url","email"
"Kingston Estates Management","","http://www.kingstonestatesmanagement.com/","","4.9","9","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Kingston+Estates+Management/data=!4m7!3m6!1s0x883103206d7dda57:0x60bc0f167303ee6b!8m2!3d41.4628117!4d-81.4711448!16s%2Fg%2F11h5q84h3h!19sChIJV9p9bSADMYgRa-4DcxYPvGA?authuser=0&hl=en&rclk=1","user@domain.com"
"Shoreway Realty Group","","http://www.shorewayrealty.us/","","4.4","113","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Shoreway+Realty+Group/data=!4m7!3m6!1s0x8830f043cfa3e0eb:0xbeda7669c7ae606a!8m2!3d41.487894!4d-81.716371!16s%2Fg%2F11bywl0f7r!19sChIJ6-Cjz0PwMIgRamCux2l22r4?authuser=0&hl=en&rclk=1","kbassett@shoreway.us"
"Source One Realty","","https://sourceonerealty.com/","","4.5","8","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Source+One+Realty/data=!4m7!3m6!1s0x8830ed09c40f9145:0xd2773a8c01e031d8!8m2!3d41.4523871!4d-81.7899629!16s%2Fg%2F11xlzlkq2t!19sChIJRZEPxAntMIgR2DHgAYw6d9I?authuser=0&hl=en&rclk=1","info@sourceonerealty.com"
"LML Ohio Properties LLC","","http://ohioproperties.page/","","4.0","4","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/LML+Ohio+Properties+LLC/data=!4m7!3m6!1s0x8830fdbd70210535:0xea110e402aab1083!8m2!3d41.5008513!4d-81.5384861!16s%2Fg%2F11ln5qjrf9!19sChIJNQUhcL39MIgRgxCrKkAOEeo?authuser=0&hl=en&rclk=1",""
"Western Reserve Property Management","","https://www.westernreservepm.com/","","2.0","48","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Western+Reserve+Property+Management/data=!4m7!3m6!1s0x8830ef7fdccf12d1:0x3f7fa60a5f67070e!8m2!3d41.3554843!4d-81.8149227!16s%2Fg%2F1td2vjzz!19sChIJ0RLP3H_vMIgRDgdnXwqmfz8?authuser=0&hl=en&rclk=1",""
"KRI Properties","","https://www.kriproperties.com/?utm_source=Google_Business&utm_medium=organic","","4.4","87","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/KRI+Properties/data=!4m7!3m6!1s0x8830e035a66d30b9:0x877c7b7c5aaa0140!8m2!3d41.3269626!4d-81.535751!16s%2Fg%2F113gxx99t!19sChIJuTBtpjXgMIgRQAGqWnx7fIc?authuser=0&hl=en&rclk=1",""
"Reilly Properties Short Term Rentals","","https://reilly-properties.com/?utm_source=gbp&utm_medium=organic","","5.0","65","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Reilly+Properties+Short+Term+Rentals/data=!4m7!3m6!1s0x8830fd9a0710c08b:0x8183231d44d63a3e!8m2!3d41.5080053!4d-81.5551406!16s%2Fg%2F11ghljyp3f!19sChIJi8AQB5r9MIgRPjrWRB0jg4E?authuser=0&hl=en&rclk=1",""
"Pappas Realty Co | Commercial Real Estate Services | Greater Akron","","http://www.pappasrealtyco.com/","","5.0","16","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Pappas+Realty+Co+%7C+Commercial+Real+Estate+Services+%7C+Greater+Akron/data=!4m7!3m6!1s0x8830d628e377ef89:0xf53217d3ccf031f6!8m2!3d41.158963!4d-81.443163!16s%2Fg%2F1tdd5xn9!19sChIJie934yjWMIgR9jHwzNMXMvU?authuser=0&hl=en&rclk=1","pappasrealtyco@gmail.com"
"ML Management","","","","5.0","2","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/ML+Management/data=!4m7!3m6!1s0x6de1f0c592a22e59:0xe95cc261fc4a0bcf!8m2!3d41.475052!4d-81.550319!16s%2Fg%2F11rrrg4gnv!19sChIJWS6iksXw4W0RzwtK_GHCXOk?authuser=0&hl=en&rclk=1",""
"Windsor Management","","","","2.1","21","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Windsor+Management/data=!4m7!3m6!1s0x88310016c2a3537f:0xb5fa91d15d9f3cc1!8m2!3d41.4708083!4d-81.9429165!16s%2Fg%2F11d_yq_31q!19sChIJf1OjwhYAMYgRwTyfXdGR-rU?authuser=0&hl=en&rclk=1",""
"Hanna Commercial Real Estate/Cleveland","","http://www.hannacre.com/","","3.8","8","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Hanna+Commercial+Real+Estate%2FCleveland/data=!4m7!3m6!1s0x8830fa7e9a792c8f:0x71860804202bd2ca!8m2!3d41.5003761!4d-81.6816385!16s%2Fg%2F1vc_q_r9!19sChIJjyx5mn76MIgRytIrIAQIhnE?authuser=0&hl=en&rclk=1",""
"AMB Property Management LLC","","https://www.assisthomebuyers.com/contact-us/","","5.0","1","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/AMB+Property+Management+LLC/data=!4m7!3m6!1s0x8830e1b134915555:0x1b23bc39b0d8934a!8m2!3d41.3236981!4d-81.5262693!16s%2Fg%2F11sw6rbkm9!19sChIJVVWRNLHhMIgRSpPYsDm8Ixs?authuser=0&hl=en&rclk=1",""
"The Holton Wise Property Group","","http://www.holtonwise.com/","","2.7","401","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/The+Holton+Wise+Property+Group/data=!4m7!3m6!1s0x8830ee551cc72d5d:0xc38c17ce1db09c3d!8m2!3d41.4185329!4d-81.714001!16s%2Fg%2F1q2w7b3dm!19sChIJXS3HHFXuMIgRPZywHc4XjMM?authuser=0&hl=en&rclk=1",""
"Northpoint Asset Management","","https://www.northpointam.com/property-management","","4.1","143","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Northpoint+Asset+Management/data=!4m7!3m6!1s0x8830e5c6e09c7c59:0x4fb2e18ee382358c!8m2!3d41.396177!4d-81.662651!16s%2Fg%2F11c7s6t_0j!19sChIJWXyc4MblMIgRjDWC447hsk8?authuser=0&hl=en&rclk=1","info@northpointam.com"
"AllStar Property Management","","https://www.allstarpropertymgmtoh.com/","","3.1","23","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/AllStar+Property+Management/data=!4m7!3m6!1s0x8830ee7605828c77:0xac978c4ec81bc234!8m2!3d41.418543!4d-81.7209235!16s%2Fg%2F11b5wk3rnq!19sChIJd4yCBXbuMIgRNMIbyE6Ml6w?authuser=0&hl=en&rclk=1",""
"Crescendo Commercial Realty","","http://cc-realty.com/","","2.3","6","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Crescendo+Commercial+Realty/data=!4m7!3m6!1s0x8830ebe35f7e3721:0xa7bea661c26e9cd4!8m2!3d41.3952317!4d-81.6557158!16s%2Fg%2F11c605vkpb!19sChIJITd-X-PrMIgR1JxuwmGmvqc?authuser=0&hl=en&rclk=1",""
"Mastermind Property Management Services","","https://mybcle.com/","","2.2","12","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Mastermind+Property+Management+Services/data=!4m7!3m6!1s0x8830fdc018e1e8fb:0xf94c68c6660b0ad0!8m2!3d41.4832646!4d-81.5914574!16s%2Fg%2F11qgb7hj7x!19sChIJ--jhGMD9MIgR0AoLZsZoTPk?authuser=0&hl=en&rclk=1","manager@mastermindpropertymgmt.com"
"Vanguard Property Management","","http://www.vanguardcleveland.com/","","3.1","148","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Vanguard+Property+Management/data=!4m7!3m6!1s0x8830f2188d8c1d29:0x2b11ff76ecf9dc55!8m2!3d41.480838!4d-81.8295659!16s%2Fg%2F1v4k74q2!19sChIJKR2MjRjyMIgRVdz57Hb_ESs?authuser=0&hl=en&rclk=1",""
"Transnational Property Investments LLC","","http://tpirealestate.net/","","3.5","65","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Transnational+Property+Investments+LLC/data=!4m7!3m6!1s0x8830fd0143b93e53:0x5f7e430b7a1a853!8m2!3d41.4867193!4d-81.5550162!16s%2Fg%2F11cs3vwmf_!19sChIJUz65QwH9MIgRU6ihtzDk9wU?authuser=0&hl=en&rclk=1",""
"Hertz Group","","https://www.hertzgroup.com/","","5.0","1","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Hertz+Group/data=!4m7!3m6!1s0x8830fb4af3412a59:0xdfe8033528cd87e8!8m2!3d41.5066573!4d-81.6907492!16s%2Fg%2F11fqt4r9cz!19sChIJWSpB80r7MIgR6IfNKDUD6N8?authuser=0&hl=en&rclk=1","info@hertzgroup.com"
"Pepper Pike Properties","","https://www.pep-cap.com/","","1.1","59","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Pepper+Pike+Properties/data=!4m7!3m6!1s0x88310320152e025d:0x85626bd6189fa843!8m2!3d41.4537547!4d-81.4861019!16s%2Fg%2F1tfb2n5n!19sChIJXQIuFSADMYgRQ6ifGNZrYoU?authuser=0&hl=en&rclk=1","info@pep-cap.com"
"Waterstone Property Management","","https://waterstonebrainworks.com/","","3.2","20","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Waterstone+Property+Management/data=!4m7!3m6!1s0x8830fd912bb7d3cd:0xbe871da0b86dcd11!8m2!3d41.5016675!4d-81.5332266!16s%2Fg%2F1tdbxdfm!19sChIJzdO3K5H9MIgREc1tuKAdh74?authuser=0&hl=en&rclk=1","njw@waterstonepm.com"
"Premier Cleveland Investing","","http://premierclevelandinvesting.com/","","5.0","51","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Premier+Cleveland+Investing/data=!4m7!3m6!1s0x8831038bae4046d9:0x5f71db497e68d790!8m2!3d41.2371723!4d-81.7358205!16s%2Fg%2F11hsxjcl8m!19sChIJ2UZArosDMYgRkNdofknbcV8?authuser=0&hl=en&rclk=1",""
"Sixth City House Buyers","","http://sixthcityhousebuyers.com/","","5.0","10","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Sixth+City+House+Buyers/data=!4m7!3m6!1s0x4209d4c231356d7f:0x27ecb277a12b8de1!8m2!3d41.093059!4d-77.9017536!16s%2Fg%2F11kpj_7tlx!19sChIJf201McLUCUIR4Y0roXey7Cc?authuser=0&hl=en&rclk=1",""
"Halcyon Management","","https://halcyonmngt.com/","","5.0","1","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Halcyon+Management/data=!4m7!3m6!1s0x8830fd877a0d9e89:0xced2238afc1603b6!8m2!3d41.5002445!4d-81.6913557!16s%2Fg%2F11lygh8ljt!19sChIJiZ4Neof9MIgRtgMW_Ioj0s4?authuser=0&hl=en&rclk=1","%20info@halcyonmngt.com"
"Keller Williams Citywide Property Management","","http://www.neohiorents.com/","","3.0","2","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Keller+Williams+Citywide+Property+Management/data=!4m7!3m6!1s0xe959d6dc5edf5ed:0x725c1d3ca71bc963!8m2!3d41.497532!4d-81.7515036!16s%2Fg%2F11sqwhcldv!19sChIJ7fXtxW2dlQ4RY8kbpzwdXHI?authuser=0&hl=en&rclk=1","kwcitywidepm@neohiorents.com"
"FIRST GROWTH PROPERTIES","","http://commercialpropertiesassociates.com/principals.html","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/FIRST+GROWTH+PROPERTIES/data=!4m7!3m6!1s0x88311d159a943e73:0x94c38a6d08a5574b!8m2!3d41.4251617!4d-81.4904704!16s%2Fg%2F11cn93hb_9!19sChIJcz6UmhUdMYgRS1elCG2Kw5Q?authuser=0&hl=en&rclk=1",""
"Omega Real Estate Management Inc","","http://www.omegarem.com/","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Omega+Real+Estate+Management+Inc/data=!4m7!3m6!1s0x883102c6a521bc05:0xa647f03c5f3d65cc!8m2!3d41.5394347!4d-81.4575233!16s%2Fg%2F1tfvtlbz!19sChIJBbwhpcYCMYgRzGU9XzzwR6Y?authuser=0&hl=en&rclk=1",""
"Aspire Real Estate and Property Management","","http://www.arespm.com/","","4.0","2","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Aspire+Real+Estate+and+Property+Management/data=!4m7!3m6!1s0x883102a304165933:0x2b5f9947fcce1128!8m2!3d41.4651781!4d-81.5618174!16s%2Fg%2F11by_dssfy!19sChIJM1kWBKMCMYgRKBHO_EeZXys?authuser=0&hl=en&rclk=1",""
"5 Points Property Management","","http://www.5pointspm.com/","","3.3","135","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/5+Points+Property+Management/data=!4m7!3m6!1s0x8831031f8b73c3f9:0x8915fe1ffbb0c304!8m2!3d41.4590205!4d-81.5072561!16s%2Fg%2F11m_k75wxs!19sChIJ-cNzix8DMYgRBMOw-x_-FYk?authuser=0&hl=en&rclk=1",""
"Lee Cleveland Property Management, LLC","","http://www.leecleveland.com/","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Lee+Cleveland+Property+Management,+LLC/data=!4m7!3m6!1s0x883103222d716007:0xd933e384ee5d7938!8m2!3d41.4615275!4d-81.4660867!16s%2Fg%2F11c6cghqnz!19sChIJB2BxLSIDMYgROHld7oTjM9k?authuser=0&hl=en&rclk=1",""
"Rich Property Management","","https://www.richrealty.biz/contact-us","","5.0","2","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Rich+Property+Management/data=!4m7!3m6!1s0x8830d08691eaaaab:0x172112861ff8adc8!8m2!3d41.1311863!4d-81.6428073!16s%2Fg%2F11vk2lx8jg!19sChIJq6rqkYbQMIgRyK34H4YSIRc?authuser=0&hl=en&rclk=1","rich@richrealty.biz"
"Hammerstein Property Services, LLC","","http://hpsoh.com/","","5.0","3","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Hammerstein+Property+Services,+LLC/data=!4m7!3m6!1s0x8830eea7592f0f65:0xbffb91d8338093da!8m2!3d41.4163252!4d-81.7604946!16s%2Fg%2F11xgnhvhr!19sChIJZQ8vWafuMIgR2pOAM9iR-78?authuser=0&hl=en&rclk=1",""
"KrownHillManagement","","","","3.3","3","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/KrownHillManagement/data=!4m7!3m6!1s0x8830ef23bd5a4efb:0xcc64b15111a5ea41!8m2!3d41.4177005!4d-81.710087!16s%2Fg%2F11rx4hxh5z!19sChIJ-05avSPvMIgRQeqlEVGxZMw?authuser=0&hl=en&rclk=1",""
"Swanzer Property Management","","https://www.swanzerpm.com/","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Swanzer+Property+Management/data=!4m7!3m6!1s0x699aba09fdc2dab:0xefd87b251af5d000!8m2!3d41.5020686!4d-81.6690115!16s%2Fg%2F11vk67n5n3!19sChIJqy3cn6CrmQYRAND1GiV72O8?authuser=0&hl=en&rclk=1",""
"Reserve Realty Management","","http://reserverealtymanagement.com/","","3.3","30","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Reserve+Realty+Management/data=!4m7!3m6!1s0x8830e05ef60cb3a1:0xd408d4a3c736d1dc!8m2!3d41.3137847!4d-81.5558847!16s%2Fg%2F1tp_70v3!19sChIJobMM9l7gMIgR3NE2x6PUCNQ?authuser=0&hl=en&rclk=1","office@reservemgmt.com"
"CP Property Management Services","","http://www.cpproperty.net/","","5.0","2","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/CP+Property+Management+Services/data=!4m7!3m6!1s0x88312945ced9faf5:0x2ea9c1ecc7ba576b!8m2!3d41.1009522!4d-81.4917015!16s%2Fg%2F11tr_fw9_y!19sChIJ9frZzkUpMYgRa1e6x-zBqS4?authuser=0&hl=en&rclk=1","devhall@aol.com"
"Sheppard & Associates","","http://www.allohiomanagement.com/","","5.0","11","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Sheppard+%26+Associates/data=!4m7!3m6!1s0x88312662bb495905:0x25d59a066490afa2!8m2!3d41.1866994!4d-81.441551!16s%2Fg%2F12hyydlpm!19sChIJBVlJu2ImMYgRoq-QZAaa1SU?authuser=0&hl=en&rclk=1","8c4075d5481d476e945486754f783364@sentry.io"
"Commercial Properties Associates","","http://www.commercialpropertiesassociates.com/contact.html","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Commercial+Properties+Associates/data=!4m7!3m6!1s0x88311d159a943b8d:0xe0b700c3eaa586c8!8m2!3d41.4251617!4d-81.4904704!16s%2Fg%2F11g8v4wtm9!19sChIJjTuUmhUdMYgRyIal6sMAt-A?authuser=0&hl=en&rclk=1","jwinter@commercialpropertiesassociates.com"
"Levin Group","","https://www.levingrp.com/","","2.7","7","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Levin+Group/data=!4m7!3m6!1s0x8830fa7e440a56bd:0x3378535575b59d9d!8m2!3d41.501561!4d-81.687401!16s%2Fg%2F1tf3z_y4!19sChIJvVYKRH76MIgRnZ21dVVTeDM?authuser=0&hl=en&rclk=1",""
"NorthCoast Property Management","","http://northcoastpropertymgt.com/","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/NorthCoast+Property+Management/data=!4m7!3m6!1s0x8830e993de609f41:0x736f44a782c1fed4!8m2!3d41.3242248!4d-81.774305!16s%2Fg%2F11ph1fg7h8!19sChIJQZ9g3pPpMIgR1P7BgqdEb3M?authuser=0&hl=en&rclk=1","office@northcoastpropertymgt.com"
"R N Landis Management Co","","https://www.carlylemanagement.com/","","1.7","30","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/R+N+Landis+Management+Co/data=!4m7!3m6!1s0x883102a496341dab:0xa68c06bef3623a65!8m2!3d41.4609803!4d-81.5062172!16s%2Fg%2F1td5xt72!19sChIJqx00lqQCMYgRZTpi874GjKY?authuser=0&hl=en&rclk=1",""
"Elite Properties Ohio LLC","","https://www.elitepropertiesohio.com/","","","","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Elite+Properties+Ohio+LLC/data=!4m7!3m6!1s0x883103d5a023dcd1:0x8229548070c0942!8m2!3d41.4578167!4d-81.5087266!16s%2Fg%2F11pcq089dz!19sChIJ0dwjoNUDMYgRQgkMB0iVIgg?authuser=0&hl=en&rclk=1",""
"Goodman Real Estate","","http://www.goodmanrealestate.com/","","4.0","8","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Goodman+Real+Estate/data=!4m7!3m6!1s0x8831026c21276a13:0xf02873e39f24e203!8m2!3d41.5037217!4d-81.5018909!16s%2Fg%2F1tfcctxj!19sChIJE2onIWwCMYgRA-Ikn-NzKPA?authuser=0&hl=en&rclk=1","info@goodmanrealestate.com"
"Aligned Properties Group","","http://www.alignedproperties.com/","","4.0","61","Commercial Property Management in Cuyahoga County, OH","https://www.google.com/maps/place/Aligned+Properties+Group/data=!4m7!3m6!1s0x8830c045c965a1c7:0x45dad88410da0755!8m2!3d41.2856224!4d-81.8357343!16s%2Fg%2F11kc8mf2zs!19sChIJx6FlyUXAMIgRVQfaEITY2kU?authuser=0&hl=en&rclk=1","info@alignedproperties.com"
"Library Lofts","","","","4.7","24","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Library+Lofts/data=!4m7!3m6!1s0x8830fb7fd83f746b:0x43f52d1df3265a57!8m2!3d41.503867!4d-81.61425!16s%2Fg%2F11vwpgnq10!19sChIJa3Q_2H_7MIgRV1om8x0t9UM?authuser=0&hl=en&rclk=1",""
"Raye","","","","4.3","24","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Raye/data=!4m7!3m6!1s0x8830fda8360031d9:0xb2b89c4bbd12ae09!8m2!3d41.467304!4d-81.538413!16s%2Fg%2F11vy4kj4y_!19sChIJ2TEANqj9MIgRCa4SvUucuLI?authuser=0&hl=en&rclk=1",""
"Quarter","","","","4.1","61","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Quarter/data=!4m7!3m6!1s0x8830f068af4f2079:0x6280a5eff8cc3d8a!8m2!3d41.4912551!4d-81.7084732!16s%2Fg%2F11hcfmxmm3!19sChIJeSBPr2jwMIgRij3M-O-lgGI?authuser=0&hl=en&rclk=1",""
"Redwood Cuyahoga Falls","","","","4.8","112","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Redwood+Cuyahoga+Falls/data=!4m7!3m6!1s0x8831288360a2796d:0x851950d6f64a37c0!8m2!3d41.119304!4d-81.462174!16s%2Fg%2F124t32r66!19sChIJbXmiYIMoMYgRwDdK9tZQGYU?authuser=0&hl=en&rclk=1",""
"Iconic Living at The 9","","","","4.7","35","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Iconic+Living+at+The+9/data=!4m7!3m6!1s0x8830fb1626eaf60d:0x5b2483b182f12f13!8m2!3d41.4997879!4d-81.6858092!16s%2Fg%2F11h405f1vt!19sChIJDfbqJhb7MIgREy_xgrGDJFs?authuser=0&hl=en&rclk=1",""
"Forest Ridge","","","","4.8","79","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Forest+Ridge/data=!4m7!3m6!1s0x883127cc697147bb:0xe5231c52d9322622!8m2!3d41.139994!4d-81.4751506!16s%2Fg%2F11g8bx7s65!19sChIJu0dxacwnMYgRIiYy2VIcI-U?authuser=0&hl=en&rclk=1",""
"Studio City","","","","3.4","175","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Studio+City/data=!4m7!3m6!1s0x8831263eed5dcee3:0x9e50068e82d0ef09!8m2!3d41.1420096!4d-81.4508143!16s%2Fg%2F1tj2jjz6!19sChIJ485d7T4mMYgRCe_Qgo4GUJ4?authuser=0&hl=en&rclk=1",""
"Redwood Cuyahoga Falls West Bath Road","","","","4.8","96","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Redwood+Cuyahoga+Falls+West+Bath+Road/data=!4m7!3m6!1s0x8830d9146d9e93a7:0xabfb6ccea271f87f!8m2!3d41.1646953!4d-81.5262192!16s%2Fg%2F11k6hvfr02!19sChIJp5OebRTZMIgRf_hxos5s-6s?authuser=0&hl=en&rclk=1",""
"Yorkshire Woods Apartments and Townhomes","","","","4.4","73","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Yorkshire+Woods+Apartments+and+Townhomes/data=!4m7!3m6!1s0x8831289cc6339d37:0xbdae34267b1699bc!8m2!3d41.1206672!4d-81.4603616!16s%2Fg%2F1tj3lqyc!19sChIJN50zxpwoMYgRvJkWeyY0rr0?authuser=0&hl=en&rclk=1",""
"The Fourty-One Luxury Ohio City Apartments","","","","4.2","22","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/The+Fourty-One+Luxury+Ohio+City+Apartments/data=!4m7!3m6!1s0x8830f03fd0933d1f:0xf910433642a54ca9!8m2!3d41.4800128!4d-81.7132057!16s%2Fg%2F11hy9p7gf1!19sChIJHz2T0D_wMIgRqUylQjZDEPk?authuser=0&hl=en&rclk=1",""
"Princeton Place","","","","4.3","50","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Princeton+Place/data=!4m7!3m6!1s0x88312789cb6d86d7:0xf57b611113262590!8m2!3d41.1867495!4d-81.4956209!16s%2Fg%2F11s_sxfv9f!19sChIJ14Zty4knMYgRkCUmExFhe_U?authuser=0&hl=en&rclk=1",""
"The Vue","","","","4.3","509","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/The+Vue/data=!4m7!3m6!1s0x8830fd5f6052f48f:0x98d59b069066b912!8m2!3d41.4635294!4d-81.5159325!16s%2Fg%2F11b6_8k3ql!19sChIJj_RSYF_9MIgRErlmkAab1Zg?authuser=0&hl=en&rclk=1",""
"Linden House Apartments","","","","4.7","23","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Linden+House+Apartments/data=!4m7!3m6!1s0x8830ed42c27cf31f:0x6529aec705167a8c!8m2!3d41.4606412!4d-81.8463856!16s%2Fg%2F1tf48t1d!19sChIJH_N8wkLtMIgRjHoWBceuKWU?authuser=0&hl=en&rclk=1",""
"Four Seasons Apartments","","","","4.0","110","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Four+Seasons+Apartments/data=!4m7!3m6!1s0x8831024360d7da99:0x5e986e3e7f7e7db!8m2!3d41.4962715!4d-81.4897995!16s%2Fg%2F1tk8cs01!19sChIJmdrXYEMCMYgR2-f35-OG6QU?authuser=0&hl=en&rclk=1",""
"Linden Lane Apartments","","","","3.3","70","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Linden+Lane+Apartments/data=!4m7!3m6!1s0x883127a0487a1c85:0x7b4ff2f64a4f8b7a!8m2!3d41.1641211!4d-81.49277!16s%2Fg%2F1tdv_jkb!19sChIJhRx6SKAnMYgReotPSvbyT3s?authuser=0&hl=en&rclk=1",""
"French Mill Apartments","","","","4.4","207","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/French+Mill+Apartments/data=!4m7!3m6!1s0x88312785d568d46f:0x4daac36ac9f87e97!8m2!3d41.160068!4d-81.511081!16s%2Fg%2F11c3wtn7y4!19sChIJb9Ro1YUnMYgRl374yWrDqk0?authuser=0&hl=en&rclk=1",""
"Church + State Apartments","","","","4.9","175","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Church+%2B+State+Apartments/data=!4m7!3m6!1s0x8830f11e734ad9cd:0xd4f1bd37f7ec59c7!8m2!3d41.4898244!4d-81.7103407!16s%2Fg%2F11h76bvgb4!19sChIJzdlKcx7xMIgRx1ns9ze98dQ?authuser=0&hl=en&rclk=1",""
"Hillcrest Apartments","","","","2.9","16","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Hillcrest+Apartments/data=!4m7!3m6!1s0x883129672a1efa09:0x9f2abcabdb2d46ed!8m2!3d41.1225654!4d-81.4935991!16s%2Fg%2F11l863cf7x!19sChIJCfoeKmcpMYgR7UYt26u8Kp8?authuser=0&hl=en&rclk=1",""
"Market District Lofts","","","","5.0","5","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Market+District+Lofts/data=!4m7!3m6!1s0x8830f16378dff6a5:0x89d648d4ddb427da!8m2!3d41.4838368!4d-81.7034981!16s%2Fg%2F11fjz93c2_!19sChIJpfbfeGPxMIgR2ie03dRI1ok?authuser=0&hl=en&rclk=1",""
"Crocker Park Living","","","","4.1","55","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Crocker+Park+Living/data=!4m7!3m6!1s0x883092202019175f:0xe72775107f6e5625!8m2!3d41.4573827!4d-81.9510599!16s%2Fg%2F1tdwwb8w!19sChIJXxcZICCSMIgRJVZufxB1J-c?authuser=0&hl=en&rclk=1",""
"Stonebridge Waterfront","","","","4.4","160","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/Stonebridge+Waterfront/data=!4m7!3m6!1s0x8830f064fc0da39b:0x41cf2916a91682c!8m2!3d41.4940274!4d-81.7044526!16s%2Fg%2F1th2912m!19sChIJm6MN_GTwMIgRLGiRapHyHAQ?authuser=0&hl=en&rclk=1",""
"One University Circle","","","","4.5","108","Apartment Leasing Office in Cuyahoga County, OH","https://www.google.com/maps/place/One+University+Circle/data=!4m7!3m6!1s0x8830fb85a02f4dd5:0x30c97dbcee035f61!8m2!3d41.503212!4d-81.611627!16s%2Fg%2F11fy4gh4x9!19sChIJ1U0voIX7MIgRYV8D7rx9yTA?authuser=0&hl=en&rclk=1",""
